"","baseMean","log2FoldChange","lfcSE","pvalue","padj"
"PF3D7_1122900",36.1410436146708,0.574397988439988,0.423936302521234,0.0752106721115199,0.187894067003036
"PF3D7_1123000",1505.90379911604,-0.160120895885782,0.187591782891468,0.365491340153787,0.557553821867862
"PF3D7_1123100",1965.03584635717,-0.875171971209021,0.197540457905378,2.87267140876623e-06,3.23763125365267e-05
"PF3D7_1123200",203.774485579375,-0.893668816065255,0.282317562050088,0.000430732907495068,0.002795817393021
"PF3D7_1123300",183.892360900375,-0.00106417312265722,0.264346929149857,0.994615762406034,0.997431661430035
"PF3D7_1123400",573.7136686002,1.15947577919562,0.213281729537511,1.0749035430713e-08,1.77091251498026e-07
"PF3D7_1123500",227.558365135799,-0.477594772073466,0.265051319555141,0.0429762164179685,0.125143310168353
"PF3D7_1123600",71.0584059671687,-0.151543470282707,0.309412057641028,0.562669601260562,0.72646388260555
"PF3D7_1123700",73.7582926489117,0.178307663209155,0.305052878815881,0.494770148562412,0.67118056966675
"PF3D7_1123800",182.205078648724,-0.00812426018895708,0.23348836882326,0.968037627442055,0.984515708467013
"PF3D7_1123900",76.3061272068125,0.380457652960332,0.31118794970221,0.150584944328335,0.308702248418443
"PF3D7_1124000",175.405856680497,0.0518468196510056,0.261708470484315,0.826298479671854,0.91061811778284
"PF3D7_1124100",541.754832288241,0.162415235432555,0.193109042792894,0.373287366465879,0.564713865254513
"PF3D7_1124200",218.316566741245,-0.521363597942312,0.249675318838645,0.0207135046230987,0.0717247254433586
"PF3D7_1124300",468.771999479,0.602220467051225,0.212842992304473,0.00237359649572848,0.0120354448080956
"PF3D7_1124400",17.1244146113934,0.701221167001895,0.564490871519215,0.0592733199819911,0.158628677756473
"PF3D7_1124500",50.0221967129387,0.876683818292754,0.397756209253621,0.00698156633179529,0.0302108092839204
"PF3D7_1124600",1562.76357732324,-0.188071192502055,0.172361193317206,0.251889042814501,0.441273609184617
"PF3D7_1124700",61.6154770970873,-0.293382978345288,0.322940164781119,0.277171317413705,0.468630263571279
"PF3D7_1124800",119.564389029965,0.146180859070597,0.294072689448395,0.566707188215026,0.729948297755406
"PF3D7_1124900",264.369123507702,0.407831567917862,0.214696849545979,0.0405138508458541,0.119367286661238
"PF3D7_1125000",171.187186622328,-0.0681397203298598,0.237759628883937,0.752041549791935,0.86114844325949
"PF3D7_1125100",41.0393682618909,0.537461966637724,0.405123663235813,0.0869033062711863,0.209099221639405
"PF3D7_1125200",25.911178480281,0.0222005655579775,0.383139503576387,0.940817480475119,0.971436476973714
"PF3D7_1125300",170.684903194472,-0.0132661698116772,0.253625836994051,0.951856960017744,0.977279226651758
"PF3D7_1125400",100.809298154866,0.274505063371883,0.288145387651008,0.274595111692284,0.466181841452255
"PF3D7_1125500",50.8268776799249,0.104498155370358,0.352347437086023,0.712646393033725,0.837642442060735
"PF3D7_1125600",41.2141835561271,-1.35171756431919,0.417830383245889,0.000159927077222403,0.00117319286382529
"PF3D7_1125700",1308.94407330565,-2.61995650912687,0.197256149812824,2.13864302072147e-41,7.07035382650519e-39
"PF3D7_1125800",2017.32469911549,-2.19457943811625,0.206682615323529,2.02417063596176e-27,1.93035811225661e-25
"PF3D7_1125900",54.9655367953624,-0.698992564497695,0.395128389671734,0.0267201373463624,0.0867748271778725
"PF3D7_1126000",688.805908352356,0.652533506960024,0.20917238649182,0.000839879951618459,0.00491731367187242
"PF3D7_1126100",53.3558351653206,0.0985370504887497,0.330402308469299,0.719829973505339,0.841498547527812
"PF3D7_1126200",610.685356333839,0.316930317853252,0.215691946216161,0.111702089391575,0.250414070813733
"PF3D7_1126300",175.648820372171,-0.497683503390903,0.264691600095546,0.0348165091074544,0.106445788325442
"PF3D7_1126400",22.6145329445106,0.182301083200459,0.408769873319582,0.541997770512989,0.709433683078884
"PF3D7_1126500",81.8519061102551,0.267308116006666,0.2965892287276,0.296740511013318,0.489436253578672
"PF3D7_1126600",101.029556218888,-0.932743493854142,0.291983302466177,0.000363953412111712,0.00242913185822608
"PF3D7_1126700",3471.04179896007,-1.77799203377471,0.196923096348468,1.28142648382678e-20,6.61936868051769e-19
"PF3D7_1126800",40.7524826862712,-2.11447508518366,0.51135657630893,2.62799234455986e-06,2.99591127279824e-05
"PF3D7_1126900",68.8788379370885,0.468295060881622,0.333914884054024,0.0928842094632301,0.220178200156863
"PF3D7_1127000",37.3434429680949,0.121372623746092,0.356204796178947,0.669564369124811,0.808465962135364
"PF3D7_1127100",187.863581527186,0.991465033073007,0.286096409243215,0.000124658989313765,0.000939489252290217
"PF3D7_1127200",0.295408600601721,-0.00372814804023207,0.577747756739225,0.932865508191994,NA
"PF3D7_1127300",14.0617969298547,0.168992315756008,0.455557237953008,0.570295630328896,0.732857224877169
"PF3D7_1127400",8.19465866949125,0.77353436093018,0.854232737101675,0.0538456590167334,0.148064008660632
"PF3D7_1127500",231.479869776131,0.671744308066674,0.254217413660682,0.00352658573076116,0.0169296598633539
"PF3D7_1127600",351.848819701565,-1.24461725947945,0.248225639547323,8.88824253104386e-08,1.2850377466894e-06
"PF3D7_1127700",2.73282562087865,-0.0140055758066178,0.555364322283404,0.931800505477888,0.967348351441581
"PF3D7_1127800",136.148364165065,-0.00454783572803627,0.274753241650455,0.982896934357604,0.990889590867932
"PF3D7_1127900",110.894576070139,-0.991615871195345,0.289311310474029,0.000143759228488515,0.00106721858394393
"PF3D7_1128000",511.123497774959,0.0480609104126168,0.231932646801277,0.823033042868204,0.908861669228767
"PF3D7_1128100",285.476388722504,0.567113700145369,0.280605761629548,0.0220287073685495,0.0752344076037445
"PF3D7_1128200",36.8065975735982,0.653602120593477,0.418171517209419,0.043989986817301,0.12727324657351
"PF3D7_1128300",39.5553622479358,-0.396955306853915,0.379491664311266,0.182259542394798,0.352593226299372
"PF3D7_1128400",185.442472594743,1.01788134151449,0.265057840714753,2.85711852776528e-05,0.000252107665110107
"PF3D7_1128500",31.7490075252759,0.358318120651057,0.398635700081909,0.238061087939668,0.425421598231645
"PF3D7_1128600",11.9187609017416,0.192534550498494,0.504310615202849,0.498148153132544,0.673143133563084
"PF3D7_1128700",37.2899640602199,0.204712652089838,0.36976706172351,0.480314837149977,0.66016665117149
"PF3D7_1128900",878.588869153831,-0.702058672860201,0.210870507494587,0.000362524017758,0.00242612227268816
"PF3D7_1129000",409.625421107629,0.0386057577981238,0.218741189163547,0.850680761036812,0.924435568207291
"PF3D7_1129100",1716.93156117728,0.0850638695709088,0.183313926510206,0.626559050390999,0.775419598424998
"PF3D7_1129200",802.938615346058,0.146030425514595,0.233869861902108,0.496614383937118,0.672137207954194
"PF3D7_1129300",507.407587218065,-1.14821333653117,0.280222267038528,7.88020951722611e-06,8.14831745030084e-05
"PF3D7_1129400",95.9966270708003,1.02060630041524,0.347997597845157,0.000718418960412989,0.00434468246913172
"PF3D7_1129500",71.882218561463,0.606658259113006,0.337154219973291,0.0323325024743067,0.100316221399303
"PF3D7_1129600",37.4276397934879,-0.422192033312454,0.369668405414889,0.151320682417342,0.309954260267492
"PF3D7_1129700",37.7036276918147,-0.0219540291015106,0.339077453162933,0.934777789843911,0.968972211504172
"PF3D7_1129800",17.8980486194391,0.0720405249880302,0.415233164088685,0.807836462016184,0.900440776610083
"PF3D7_1129850",0,NA,NA,NA,NA
"PF3D7_1129900",30.1477042254233,0.122575559804966,0.380015078610605,0.673482803760905,0.811306058168223
"PF3D7_1130000",96.295828609264,0.275911978127535,0.332513198095595,0.315989987887586,0.50887007588046
"PF3D7_1130100",244.618177287407,0.556963895430279,0.234752277142708,0.00962215015569902,0.039173657975631
"PF3D7_1130200",1836.41799725305,0.877373326660897,0.185741019356377,7.31945881528496e-07,9.1659586527773e-06
"PF3D7_1130400",880.242719177624,0.16718839186777,0.174947907365729,0.316899984347677,0.509565285552203
"PF3D7_1130500",242.197873415025,0.497723797705707,0.292954221436908,0.0512070349043127,0.142421084373859
"PF3D7_1130600",48.9724204496782,0.537359504910654,0.358477687107898,0.0669617728535139,0.173702332828158
"PF3D7_1130700",458.364169814935,0.754468065321573,0.213677899805192,0.000159306046673532,0.00117036842289488
