gene,SRR16966869,SRR16966870,SRR16966871,SRR16966872,SRR16966873,SRR16966874
PF3D7_0815400,30.438,23.986,44.7,61.616,58.846,68.772
PF3D7_0815500,227.302,324.413,156.656,296.798,380.627,570.07
PF3D7_0815600,215.625,272.673,130.55,541.65,378.405,529.449
PF3D7_0815700,1.257,3.007,3.009,2.325,0.0,0.0
PF3D7_0815800,2396.267,2933.069,2466.058,1355.008,2255.041,2060.878
PF3D7_0815900,34.101,32.203,10.435,11.661,13.005,34.56
PF3D7_0816000,51.555,72.148,19.835,35.571,54.562,33.873
PF3D7_0816100,83.62,82.961,22.969,40.949,61.886,53.18
PF3D7_0816200,131.682,175.87,56.396,107.858,211.546,95.767
PF3D7_0816300,4.005,5.137,0.0,0.0,16.164,0.0
PF3D7_0816400,96.635,86.723,73.238,54.14,149.755,89.66
PF3D7_0816500,0.0,1.153,0.0,0.0,4.386,0.0
PF3D7_0816600,170.454,219.376,173.992,325.653,579.154,490.597
PF3D7_0816700,5.175,12.064,5.192,5.602,14.208,29.728
PF3D7_0816800,15.203,5.07,5.986,1.001,1.0,0.0
PF3D7_0816900,1.0,0.0,2.917,2.0,1.001,0.0
PF3D7_0817000,4.022,1.0,4.339,2.001,0.0,7.036
PF3D7_0817100,9.058,13.099,13.003,30.844,17.393,28.406
PF3D7_0817200,131.041,227.073,86.444,85.051,139.395,152.106
PF3D7_0817300,600.821,899.804,685.345,1109.559,889.924,1506.763
PF3D7_0817400,12.661,29.404,10.903,16.836,10.282,41.938
PF3D7_0817500,421.962,720.898,493.591,1161.002,721.927,1236.028
PF3D7_0817600,5320.73,5198.033,4740.815,1828.911,2241.899,2057.644
PF3D7_0817700,5087.604,5204.224,4756.639,2193.857,2922.903,2598.452
PF3D7_0817800,140.664,126.711,102.382,155.925,80.11,147.785
PF3D7_0817900,667.122,1105.883,793.785,1412.526,1207.557,1640.708
PF3D7_0818000,220.646,271.429,140.571,442.965,381.246,525.546
PF3D7_0818100,862.588,1077.092,586.743,142.847,248.429,289.887
PF3D7_0818200,2159.465,3083.591,1934.402,3915.116,4533.84,5350.893
PF3D7_0818300,12.199,9.643,5.991,9.252,6.419,7.163
PF3D7_0818400,47.442,107.822,44.527,87.248,122.25,166.733
PF3D7_0818500,420.831,810.407,259.485,208.066,230.385,233.482
PF3D7_0818600,131.942,234.862,135.673,66.315,115.559,126.596
PF3D7_0818700,425.893,753.327,389.788,543.506,633.488,870.806
PF3D7_0818800,17.951,19.621,9.573,2.212,19.903,19.674
PF3D7_0818900,10835.381,9641.876,9881.81,13958.576,15665.287,15245.804
PF3D7_0819000,103.076,328.342,119.19,215.54,280.79,320.032
PF3D7_0819100,2.003,13.081,8.925,12.887,13.858,14.534
PF3D7_0819200,6.914,11.024,5.301,5.633,11.125,5.989
PF3D7_0819300,0.0,10.596,2.878,0.0,0.0,8.447
PF3D7_0819400,0.0,3.003,0.0,1.063,0.0,1.0
PF3D7_0819500,14.847,39.827,14.141,47.706,12.441,33.225
PF3D7_0819600,583.828,1223.829,596.326,325.919,412.805,468.655
PF3D7_0819700,22.737,33.479,13.389,31.025,14.302,50.975
PF3D7_0819800,53.567,130.329,15.521,120.98,99.302,64.713
PF3D7_0819900,8.91,18.517,0.0,39.508,8.428,21.902
PF3D7_0820000,220.921,331.294,102.827,323.015,350.477,478.277
PF3D7_0820100,54.826,39.763,18.529,42.569,44.249,134.101
PF3D7_0820200,229.565,232.553,55.006,148.963,212.67,191.116
PF3D7_0820300,530.081,499.426,156.651,156.561,268.33,301.378
PF3D7_0820400,7.004,3.845,7.912,2.018,10.334,7.853
PF3D7_0820500,133.795,105.232,50.903,84.993,159.021,181.446
PF3D7_0820600,24.296,17.7,20.474,5.875,16.447,11.286
PF3D7_0820700,538.456,732.906,535.019,695.658,1015.061,973.473
PF3D7_0820800,60.097,93.169,106.883,43.375,86.241,64.803
PF3D7_0820900,155.116,223.854,222.703,71.538,161.129,117.474
PF3D7_0821000,210.899,275.723,382.107,238.707,332.923,375.527
PF3D7_0821100,107.572,149.702,65.149,151.604,132.017,116.293
PF3D7_0821200,7.33,18.445,5.501,24.377,39.461,40.106
PF3D7_0821300,173.821,308.331,149.744,147.008,144.041,151.291
PF3D7_0821400,298.242,330.938,205.876,213.001,161.172,272.649
PF3D7_0821500,2.058,13.201,6.986,2.138,5.695,4.91
PF3D7_0821600,27.009,52.56,28.526,68.769,63.969,128.846
PF3D7_0821700,127.25,222.484,124.103,344.449,295.714,514.958
PF3D7_0821800,174.12,262.742,148.606,276.606,230.051,443.977
PF3D7_0821900,5.619,12.649,7.686,55.064,20.727,36.794
PF3D7_0822000,58.874,125.294,64.714,142.965,135.449,255.638
PF3D7_0822100,2.011,7.554,9.223,6.11,4.709,27.902
PF3D7_0822200,0.0,3.003,3.425,1.001,0.0,3.0
PF3D7_0822300,9.671,19.258,20.747,20.544,6.962,47.108
PF3D7_0822400,5.834,11.505,19.865,12.025,7.213,20.61
PF3D7_0822500,0.0,4.003,7.732,8.969,2.307,6.698
PF3D7_0822600,615.07,629.618,937.924,993.669,652.605,1039.621
PF3D7_0822700,51.447,37.751,26.981,21.523,36.349,49.286
PF3D7_0822800,29.45,43.144,24.764,70.939,43.979,78.227
PF3D7_0822900,6074.286,6754.418,5922.805,1388.675,1501.415,1571.203
PF3D7_0823000,33.878,54.663,36.268,25.022,99.101,55.009
PF3D7_0823100,12.213,21.291,11.845,20.778,32.833,44.726
PF3D7_0823200,631.443,484.729,354.687,841.08,790.648,813.832
PF3D7_0823300,1240.002,1403.224,1133.373,1903.554,1979.409,2211.972
PF3D7_0823400,0.0,2.226,0.0,1.013,1.977,5.751
PF3D7_0823500,23.178,14.077,23.647,7.633,12.855,19.396
PF3D7_0823600,4.002,2.005,2.221,11.51,5.28,12.073
PF3D7_0823700,5.972,2.117,3.786,2.008,3.027,16.009
PF3D7_0823800,123.738,141.353,86.428,146.244,206.556,244.611
PF3D7_0823900,59.442,65.963,40.232,139.062,109.965,141.0
PF3D7_0824000,33.6,36.427,9.021,18.799,46.081,31.788
PF3D7_0824100,14.496,22.037,10.023,7.954,24.306,21.908
PF3D7_0824200,34.408,25.93,24.628,42.96,80.679,87.316
PF3D7_0824300,60.905,76.539,61.258,106.373,93.134,140.182
PF3D7_0824400,99.91,103.205,50.564,160.191,209.718,326.663
PF3D7_0824500,22.229,46.033,21.155,26.835,51.777,108.702
PF3D7_0824600,26.344,26.193,7.641,33.001,12.335,25.795
PF3D7_0824700,51.795,66.121,20.169,26.216,45.548,57.025
PF3D7_0824800,113.917,259.006,148.988,220.089,195.057,274.306
PF3D7_0824900,18.402,44.508,27.333,18.398,25.794,50.235
PF3D7_0825000,379.191,1152.608,575.838,825.384,1030.586,914.204
PF3D7_0825100,0.0,0.0,0.0,0.0,0.0,0.0
PF3D7_0825200,21.53,67.94,26.281,32.925,59.315,57.97
PF3D7_0825300,6.708,8.168,6.435,14.025,22.946,27.982
PF3D7_0825400,9.528,26.921,30.297,28.489,27.005,26.213
PF3D7_0825500,44.055,64.531,83.472,91.756,135.784,116.84
PF3D7_0825600,2.005,2.032,1.148,18.098,15.762,10.669
PF3D7_0825700,0.0,1.155,1.005,0.0,1.0,1.129
PF3D7_0825800,10.914,18.133,6.912,1.364,3.021,0.0
PF3D7_0825900,0.0,4.723,7.884,0.0,2.029,0.0
PF3D7_0826000,20.369,8.742,14.142,36.821,31.594,57.13
PF3D7_0826100,2393.128,1836.203,1858.179,2978.883,3232.426,4255.166
PF3D7_0826200,8.887,21.471,22.163,5.223,54.513,47.56
PF3D7_0826300,67.729,115.375,80.239,62.69,202.606,176.228
PF3D7_0826400,92.806,95.561,96.134,35.286,115.207,83.028
PF3D7_0826500,436.743,746.469,542.202,493.087,902.529,736.586
PF3D7_0826600,25.198,28.071,19.069,7.129,21.114,15.156
PF3D7_0826700,603.864,972.449,746.035,1295.609,1555.12,1581.003
PF3D7_0826900,125.1,347.656,66.399,152.456,334.554,251.238
PF3D7_0827000,280.524,501.819,124.0,292.532,501.449,491.714
PF3D7_0827100,143.262,254.571,114.285,258.478,353.055,256.981
PF3D7_0827200,7.896,36.096,1.489,6.802,13.868,4.704
PF3D7_0827300,34.012,125.95,61.53,113.823,176.708,132.161
PF3D7_0827400,3.424,13.676,2.738,8.053,14.579,2.119
PF3D7_0827500,112.14,195.038,132.535,174.513,305.154,188.129
PF3D7_0827600,647.257,936.187,656.646,1107.846,1465.284,1065.705
PF3D7_0827700,9.407,11.031,4.996,0.0,6.022,2.036
PF3D7_0827800,1861.737,1609.408,1449.174,1547.575,1959.748,1511.162
PF3D7_0827900,3058.888,2864.847,3438.844,5700.263,4751.953,6034.274
PF3D7_0828000,3.0,3.541,9.777,1.037,4.194,7.314
PF3D7_0828100,15.578,11.674,14.895,11.751,11.709,17.664
PF3D7_0828200,171.035,253.728,332.438,339.146,293.317,382.18
PF3D7_0828300,219.243,200.476,320.245,355.252,365.51,320.516
PF3D7_0828400,30.844,37.735,40.9,11.854,57.321,43.822
PF3D7_0828500,66.474,68.975,103.011,48.356,137.641,116.14
PF3D7_0828600,280.738,212.068,218.918,103.874,183.12,112.028
PF3D7_0828700,87.091,135.873,52.479,38.951,131.391,91.059
PF3D7_0828800,1471.928,2326.403,1654.252,296.442,420.298,344.848
PF3D7_0828900,185.51,290.611,166.574,214.654,197.792,268.527
PF3D7_0829000,385.938,515.498,301.569,234.358,330.963,429.966
PF3D7_0829100,89.209,116.995,115.895,137.186,159.73,149.101
PF3D7_0829200,28.995,36.207,22.525,58.099,98.048,84.268
PF3D7_0829300,69.7,89.937,50.806,135.387,141.227,186.349
PF3D7_0829400,230.463,223.652,152.412,144.385,207.0,367.73
PF3D7_0829500,15.363,25.503,22.087,37.279,23.3,50.119
PF3D7_0829600,13.806,10.449,5.941,19.146,14.937,25.428
PF3D7_0830300,2.033,3.445,8.246,4.015,1.03,2.011
PF3D7_0830400,91.393,188.552,101.572,148.757,217.248,175.818
PF3D7_0830500,549.007,796.167,594.298,119.321,132.539,141.629
PF3D7_0830600,15.241,46.432,29.939,17.376,13.972,34.639
PF3D7_0830700,8.439,18.548,11.691,12.822,6.428,19.355
PF3D7_0830800,184.878,162.618,126.275,74.344,117.743,143.358
PF3D7_0830900,86.98,95.651,67.274,44.442,51.71,56.246
PF3D7_0831000,2.0,0.0,0.0,1.002,0.0,1.862
PF3D7_0831100,14.443,18.652,2.73,4.292,4.424,7.383
PF3D7_0831200,181.188,158.276,180.518,239.447,195.49,255.077
PF3D7_0831300,159.84,112.801,117.588,91.328,68.627,125.145
PF3D7_0831400,68.346,30.671,29.643,63.19,46.491,111.135
PF3D7_0831500,139.035,151.738,58.966,34.335,70.497,99.095
PF3D7_0831600,1947.496,2425.441,2553.23,1171.649,1156.792,1504.356
PF3D7_0831700,980.687,1086.411,1222.599,1931.757,1328.6,1887.447
PF3D7_0831750,17.0,7.824,11.048,5.199,7.175,14.59
PF3D7_0831800,65.379,31.457,84.864,18.987,24.629,27.269
PF3D7_0831900,18.038,15.742,10.149,7.067,0.0,2.034
PF3D7_0832000,5.951,2.0,0.0,1.0,0.0,0.0
PF3D7_0832100,64.566,31.278,67.07,8.0,6.33,11.854
PF3D7_0832200,39.272,26.806,32.332,72.044,58.366,50.751000000000005
PF3D7_0832250,0.0,1.0,0.0,0.0,0.0,0.0
PF3D7_0832300,1.001,0.0,0.0,0.0,0.0,0.0
PF3D7_0832400,0.0,0.0,0.0,0.0,0.0,0.0
PF3D7_0832500,0.0,0.0,1.134,0.0,0.0,0.0
PF3D7_0832600,0.0,0.0,0.0,0.0,0.0,0.0
PF3D7_0832700,0.0,0.0,1.0,0.0,0.0,0.0
PF3D7_0832800,0.0,0.0,0.0,0.0,0.0,0.0
PF3D7_0832900,0.0,2.001,0.0,0.0,0.0,0.0
PF3D7_0833000,0.0,0.0,0.0,0.0,0.0,0.0
PF3D7_0833100,0.0,0.0,0.0,0.0,0.0,0.0
PF3D7_0833150,0.0,0.0,0.0,0.0,0.0,0.0
PF3D7_0833200,0.0,0.0,0.0,0.0,0.0,0.0
PF3D7_0833300,0.0,0.0,1.003,0.0,0.0,0.0
PF3D7_0833400,0.0,1.0,2.0,0.0,1.003,0.0
PF3D7_0833500,43.442,54.039,42.199,153.909,151.316,209.206
PF3D7_0900100,39.408,31.186,38.489,92.566,120.768,192.362
PF3D7_0900200,1.042,1.001,6.004,3.205,4.091,3.789
PF3D7_0900300,0.0,0.0,3.015,0.0,0.0,2.0
PF3D7_0900350,0.0,0.0,0.0,0.0,0.0,0.0
PF3D7_0900400,2.0,0.0,1.997,0.0,1.0,0.0
PF3D7_0900500,0.0,2.001,0.0,1.001,0.0,0.0
PF3D7_0900600,0.0,1.001,1.0,1.002,0.0,0.0
PF3D7_0900700,0.0,0.0,0.0,2.0,0.0,0.0
PF3D7_0900800,0.0,0.0,3.664,1.08,0.0,0.0
PF3D7_0900900,0.0,0.0,2.0,0.0,0.0,0.0
PF3D7_0901000,0.0,0.0,0.0,0.0,0.0,0.0
PF3D7_0901100,0.0,0.0,0.0,0.0,0.0,0.0
PF3D7_0901200,0.0,0.0,0.0,0.0,0.0,0.0
PF3D7_0901300,0.0,0.0,0.0,0.0,0.0,0.0
PF3D7_0901400,2.0,0.0,3.001,0.0,0.0,0.0
PF3D7_0901500,1.002,0.0,4.004,0.0,0.0,0.0
PF3D7_0901600,0.0,0.0,0.0,0.0,0.0,0.0
PF3D7_0901700,58.004,47.956,62.311,72.398,61.47,146.982
PF3D7_0901800,64.373,40.949,50.913,83.967,96.904,115.647
PF3D7_0901900,3.632,0.0,1.016,7.022,2.029,6.008
PF3D7_0902000,34.609,31.667,40.697,83.376,70.77,95.388
PF3D7_0902100,386.711,336.217,318.289,168.912,125.99,162.895
PF3D7_0902200,54.459,54.235,89.947,122.318,92.23,180.471
PF3D7_0902300,22.644,12.858,23.379,6.694,10.724,14.525
PF3D7_0902400,27.435,22.941,18.129,28.149,12.127,31.13
PF3D7_0902500,89.742,111.647,79.866,20.523,16.863,44.492
PF3D7_0902600,24.629,22.965,8.057,26.393,24.314,47.905
PF3D7_0902700,132.923,154.535,127.829,151.994,173.129,242.961
PF3D7_0902800,744.225,614.943,652.957,1226.614,1016.825,1368.291
PF3D7_0902900,0.0,0.0,0.0,0.0,0.0,1.0
PF3D7_0903000,23.297,27.065,24.671,56.943,29.609,81.79
PF3D7_0903100,23.462,8.693,16.377,15.04,8.372,39.546
PF3D7_0903200,1016.645,1000.124,816.981,1578.805,1659.476,1737.731
PF3D7_0903300,2574.058,3867.977,2355.034,2770.31,4517.424,3403.79
PF3D7_0903400,620.931,710.679,303.76,569.846,995.797,937.549
PF3D7_0903500,139.925,169.199,145.361,193.721,247.594,371.051
PF3D7_0903600,2853.723,3231.563,2895.298,1007.251,875.996,1114.297
PF3D7_0903700,689.416,482.585,549.953,1018.879,746.583,1112.087
PF3D7_0903800,2.565,7.092,2.004,1.016,2.004,1.057
PF3D7_0903900,180.626,189.817,153.041,577.728,507.332,666.371
PF3D7_0904000,227.203,309.58,211.261,458.409,610.397,738.414
PF3D7_0904100,317.705,451.148,215.186,400.58,535.266,550.565
PF3D7_0904200,10.94,34.306,10.661,11.736,2.006,17.371
PF3D7_0904300,12.229,36.173,0.0,10.752,35.528,46.765
PF3D7_0904400,11.421,69.153,23.326,20.123,33.986,40.352
PF3D7_0904500,6.753,5.749,3.066,13.225,16.357,30.239
PF3D7_0904600,574.51,626.881,415.16,442.058,561.368,706.067
PF3D7_0904700,57.666,81.841,35.842,91.892,75.467,146.314
PF3D7_0904800,179.82,250.634,231.114,357.845,289.073,512.649
PF3D7_0904900,1702.04,1876.242,1319.283,2235.947,2546.483,3046.407
PF3D7_0905000,4.011,6.11,1.001,1.0,2.091,3.142
PF3D7_0905100,192.611,255.835,260.585,227.941,321.735,467.585
PF3D7_0905200,11.212,31.498,16.041,34.052,20.794,42.262
PF3D7_0905300,71.768,99.47,45.696,88.375,86.727,87.986
PF3D7_0905400,24888.61,29052.614,23777.887,16295.089,20963.869,19154.57
PF3D7_0905500,56.903,63.147,60.125,26.647,18.225,49.318
PF3D7_0905600,8.12,11.493,6.021,7.002,0.0,7.137
PF3D7_0905700,64.988,75.91300000000001,54.535,189.985,93.018,219.36
PF3D7_0905800,99.125,92.198,47.709,100.919,151.499,196.603
PF3D7_0905900,154.146,125.059,99.519,86.584,118.347,164.971
PF3D7_0906000,130.189,132.504,76.833,92.314,109.663,135.788
PF3D7_0906100,51.674,63.977,76.051,114.163,103.825,156.607
PF3D7_0906200,1.101,27.313,12.668,12.363,8.33,14.947
PF3D7_0906300,2.13,12.724,14.459,17.788,15.981,11.311
PF3D7_0906400,4.295,1.126,12.663,4.411,3.873,4.539
PF3D7_0906500,76.834,107.089,51.627,60.024,46.969,70.056
PF3D7_0906600,181.364,198.555,128.994,197.311,140.821,184.629
PF3D7_0906700,16.898,32.499,11.044,46.065,32.864,28.647
PF3D7_0906800,10.056,15.328,5.47,16.695,32.051,12.746
PF3D7_0906890,5.976,2.998,3.025,1.406,5.16,5.248
PF3D7_0906910,38.695,37.891,10.613,44.507,47.138,65.386
PF3D7_0907000,48.153,42.384,11.371,25.656,36.946,37.821
PF3D7_0907100,41.604,73.784,52.706,41.172,62.591,70.617
PF3D7_0907200,301.086,489.961,334.441,213.114,276.502,333.428
PF3D7_0907300,7.563,41.349,3.754,13.988,26.375,31.889
PF3D7_0907400,1725.565,1264.645,1514.45,1754.595,2073.907,2144.758
PF3D7_0907500,173.9,147.403,82.265,46.939,55.567,114.632
PF3D7_0907600,190.614,134.267,70.714,106.39,89.879,134.774
PF3D7_0907700,177.333,196.834,265.628,355.082,283.513,386.173
PF3D7_0907800,98.761,189.404,143.541,209.156,195.643,294.832
PF3D7_0907900,95.072,198.585,120.529,169.469,201.296,236.934
PF3D7_0908000,159.015,308.843,229.294,183.172,252.935,311.716
PF3D7_0908100,18.946,37.88,30.23,22.587,15.706,12.42
PF3D7_0908200,304.168,398.903,350.052,256.331,274.615,356.214
PF3D7_0908300,90.054,106.03899999999999,29.067,109.51499999999999,143.98700000000002,170.654
PF3D7_0908400,59.094,80.751,25.009,68.897,84.876,120.646
PF3D7_0908500,789.735,1093.274,597.965,248.043,382.739,471.712
PF3D7_0908600,13.099,15.269,28.555,6.744,26.321,34.404
PF3D7_0908700,22.4,31.999,41.969,13.14,29.526,35.087
PF3D7_0908800,70.462,73.892,81.333,66.345,48.828,129.888
PF3D7_0908900,44.53,46.423,41.357,68.135,41.029,70.424
PF3D7_0909000,14.605,18.951,16.536,25.729,20.052,45.146
PF3D7_0909100,27.115,35.15,22.206,34.092,29.348,60.738
PF3D7_0909200,8.753,6.485,6.0,6.062,3.581,1.022
PF3D7_0909300,51.045,62.776,63.006,174.958,121.208,210.971
PF3D7_0909400,394.462,460.802,602.704,745.43,644.193,894.922
PF3D7_0909500,161.875,184.14,179.289,153.568,164.974,165.291
PF3D7_0909600,148.523,147.742,158.472,175.252,179.382,267.739
PF3D7_0909700,564.564,400.694,289.713,179.572,155.044,258.013
PF3D7_0909800,43.881,23.634,16.742,85.247,84.648,78.667
PF3D7_0909900,127.033,87.761,74.998,244.375,115.01,169.375
PF3D7_0910000,36.305,12.95,20.52,8.112,9.597,22.469
PF3D7_0910100,478.642,336.654,407.526,550.657,725.124,758.855
PF3D7_0910200,1261.895,1402.43,1260.781,1151.631,1859.722,1512.748
PF3D7_0910300,71.782,158.779,80.418,120.358,130.965,153.049
PF3D7_0910400,125.416,228.363,146.531,156.407,239.676,241.557
PF3D7_0910500,229.276,444.313,408.843,349.801,332.791,317.65
PF3D7_0910600,88.531,87.68,70.312,26.079,38.452,70.625
PF3D7_0910700,22.44,33.469,15.921,3.027,11.009,4.75
PF3D7_0910800,118.935,99.212,147.522,119.67,119.674,191.855
PF3D7_0910900,169.082,150.805,173.206,214.77,184.432,309.341
PF3D7_0911000,47.185,68.034,50.319,31.231,48.475,64.547
PF3D7_0911100,3578.721,4145.263,3002.783,593.69,557.362,643.814
PF3D7_0911200,55.559,56.407,31.632,27.944,29.452,71.354
PF3D7_0911300,45.379,58.776,30.476,35.572,19.253,40.141
PF3D7_0911400,34.193,64.322,23.549,57.095,31.862,61.986
PF3D7_0911500,4.049,4.961,0.0,2.981,2.029,8.655999999999999
PF3D7_0911600,126.099,127.915,131.238,195.548,190.807,222.084
PF3D7_0911700,210.789,225.747,257.104,312.86,366.702,330.134
PF3D7_0911800,104.153,67.821,111.248,97.239,96.721,116.34
PF3D7_0911900,717.551,731.315,872.283,716.907,725.872,898.791
PF3D7_0912000,78.91,172.016,139.355,178.137,232.9,186.719
PF3D7_0912100,32.715,50.488,18.783,28.923,53.352,58.119
PF3D7_0912200,2.0,0.0,0.0,1.0,0.0,2.033
PF3D7_0912400,325.345,390.129,287.365,361.644,518.55,408.858
PF3D7_0912500,135.115,285.452,147.429,362.841,433.751,450.367
PF3D7_0912600,2.657,1.223,1.945,3.019,4.157,5.654
PF3D7_0912700,0.0,8.223,6.321,13.252,7.488,8.925
PF3D7_0912800,30.426,49.835,26.21,70.854,127.439,108.227
PF3D7_0912900,307.595,385.578,323.427,534.519,594.193,599.28
PF3D7_0913000,61.636,75.712,30.365,140.703,95.332,132.947
PF3D7_0913100,6.285,29.24,12.338,57.193,40.855,59.919
PF3D7_0913150,0.0,0.0,0.0,0.0,0.0,1.0
PF3D7_0913200,278.38,440.16,306.748,699.709,886.23,737.71
PF3D7_0913300,34.177,81.727,27.555,68.834,133.154,130.38
PF3D7_0913400,6.585,15.404,1.174,18.645,13.584,14.658
PF3D7_0913500,20.47,55.698,15.214,60.531,40.501,58.99
PF3D7_0913600,131.236,194.855,162.385,205.816,207.727,237.033
PF3D7_0913700,180.742,367.817,259.181,433.211,441.309,424.84
PF3D7_0913800,555.254,677.113,295.007,111.29,119.098,173.876
PF3D7_0913900,11.923,20.194,13.072,20.181,36.471,21.539
PF3D7_0914000,68.253,99.663,42.103,49.752,57.62,86.231
PF3D7_0914100,2397.793,2514.207,2023.619,944.316,893.176,847.182
PF3D7_0914200,68.908,85.615,71.801,42.259,46.598,66.05
PF3D7_0914300,61.177,86.75,105.526,98.692,70.691,168.858
PF3D7_0914400,249.858,396.114,409.578,308.681,292.376,371.954
PF3D7_0914500,310.972,650.254,574.497,477.891,508.566,786.127
PF3D7_0914600,30.424,56.629,89.474,46.828,67.149,117.343
PF3D7_0914700,29.443,60.099,65.91,68.766,90.305,146.125
PF3D7_0914800,66.954,50.732,17.191,76.135,56.8,95.166
PF3D7_0914900,168.804,251.309,160.622,224.969,286.099,299.237
PF3D7_0915000,325.874,233.841,255.962,232.857,305.343,294.404
PF3D7_0915100,48.386,51.988,27.849,117.413,119.152,100.708
PF3D7_0915200,9.093,0.0,1.936,4.745,17.687,3.186
PF3D7_0915300,25.628,14.57,11.872,15.674,42.713,29.695
PF3D7_0915400,1200.054,1070.308,1220.674,1609.57,1916.127,2156.159
PF3D7_0915500,0.0,3.011,0.0,0.0,2.006,0.0
PF3D7_0915600,4.236,8.123,9.988,1.014,3.93,12.473
PF3D7_0915700,37.72,67.445,48.182,60.966,57.274,92.079
PF3D7_0915800,4.072,23.018,12.778,1.002,14.646,19.409
PF3D7_0915900,34.13,27.526,22.327,30.97,63.779,57.002
PF3D7_0916000,1429.711,1722.344,1101.119,367.316,706.088,751.237
PF3D7_0916100,42.193,50.173,10.682,37.781,24.941,37.923
PF3D7_0916200,99.847,140.437,79.152,175.844,149.931,249.632
PF3D7_0916300,43.087,67.671,21.587,22.879,36.411,51.247
PF3D7_0916400,121.362,124.313,98.488,105.404,134.643,115.889
PF3D7_0916500,75.703,123.69,46.422,99.824,62.842,108.86
PF3D7_0916600,2.0,1.033,0.0,1.003,0.0,4.735
PF3D7_0916700,266.106,353.909,213.342,83.964,190.799,197.131
PF3D7_0916800,13.389,20.163,8.169,42.368,20.788,68.292
PF3D7_0916900,12.549,42.417,14.356,10.554,10.497,16.164
PF3D7_0917000,343.742,528.658,418.468,353.046,495.204,660.867
PF3D7_0917100,89.793,81.024,33.402,54.341,63.16,82.882
PF3D7_0917200,1.0,0.0,0.0,2.0,0.0,0.0
PF3D7_0917300,175.24,130.547,80.167,35.091,47.556,52.195
PF3D7_0917400,210.442,400.263,176.252,40.245,119.995,119.828
PF3D7_0917500,186.505,344.867,250.475,339.528,390.941,458.401
PF3D7_0917600,119.006,145.717,75.972,187.436,207.117,283.942
PF3D7_0917700,0.0,4.482,1.0,5.019,2.028,11.292
PF3D7_0917800,5.3,10.208,2.012,4.989,1.01,14.475
PF3D7_0917900,9958.847,12497.179,10718.542,16391.934,19206.206,19392.464
PF3D7_0918000,4336.796,5002.371,3460.941,3334.981,3653.424,4196.714
PF3D7_0918100,459.35,535.973,388.637,386.469,459.367,461.617
PF3D7_0918200,91.967,79.214,133.733,140.308,169.533,183.699
PF3D7_0918300,34.984,73.204,29.546,62.361,103.092,123.965
PF3D7_0918400,2.007,2.028,2.0,1.003,1.978,5.026
PF3D7_0918600,73.632,70.038,31.801,90.643,113.987,76.767
PF3D7_0918700,443.898,570.799,282.208,44.648,122.506,71.249
PF3D7_0918800,31.328,31.682,17.746,31.425,44.315,57.677
PF3D7_0918900,167.57,234.331,82.941,150.224,236.824,235.415
PF3D7_0919000,692.039,828.665,808.836,1147.862,1118.931,1615.601
PF3D7_0919100,308.218,544.576,569.589,1007.002,837.109,1000.994
PF3D7_0919200,335.947,322.218,301.074,85.051,96.085,141.742
PF3D7_0919300,197.038,150.83,194.578,57.58,43.453,62.93
PF3D7_0919400,262.061,199.054,184.256,364.386,353.523,508.866
PF3D7_0919500,12.535,11.684,5.26,1.186,23.039,15.023
PF3D7_0919600,3.728,9.111,3.005,0.0,7.641,12.84
PF3D7_0919700,14.215,1.947,7.206,9.565,8.067,15.946
PF3D7_0919800,756.568,470.441,423.532,443.92,392.766,587.922
PF3D7_0919900,3950.41,4262.265,4166.83,3526.934,2864.314,4377.118
PF3D7_0920000,40.033,46.374,8.951,17.508,8.678,26.681
PF3D7_0920100,16.558,31.962,4.704,59.659,26.715,65.85
PF3D7_0920200,250.574,381.956,129.579,465.393,553.809,502.277
PF3D7_0920300,7.457,5.795,0.0,2.281,12.745,9.099
PF3D7_0920400,111.743,82.728,78.058,90.775,206.304,174.552
PF3D7_0920500,643.615,619.532,349.099,103.354,250.519,191.403
PF3D7_0920600,239.18,418.075,160.877,112.197,308.952,172.309
PF3D7_0920700,916.135,1257.271,681.861,188.304,659.009,317.765
PF3D7_0920800,61.555,63.263,80.671,43.538,155.889,102.231
PF3D7_0920900,56.204,96.519,37.981,22.989,159.34,79.658
PF3D7_0921000,42.941,45.467,33.51,40.642,165.50599999999997,104.336
PF3D7_0921100,0.0,1.019,0.0,1.002,2.819,3.055
PF3D7_0921200,33.987,42.992,26.11,16.269,33.482,36.725
PF3D7_0921300,7.549,3.53,9.515,12.534,31.498,8.918
PF3D7_0921400,0.0,3.908,0.0,5.194,5.978,11.085
PF3D7_0921500,0.0,0.0,0.0,2.924,0.0,1.023
PF3D7_0921600,49.081,50.739,42.134,57.825,66.541,75.599
PF3D7_0921700,212.422,250.351,277.928,303.64,465.583,379.442
PF3D7_0921800,5.427,28.397,15.987,11.012,25.401,43.464
